1,1,51,1047,79,43,1,-1,-1,-1
1,2,171,1044,73,44,1,-1,-1,-1
1,3,334,1046,75,45,1,-1,-1,-1
1,4,421,1044,77,46,1,-1,-1,-1
1,5,923,1040,61,39,1,-1,-1,-1
1,6,984,1031,93,49,1,-1,-1,-1
1,7,1066,1029,83,50,1,-1,-1,-1
1,8,1344,1020,93,57,1,-1,-1,-1
1,9,1513,1020,103,55,1,-1,-1,-1
1,10,1564,1020,87,60,1,-1,-1,-1
1,13,1643,1016,107,57,1,-1,-1,-1
1,14,1750,1009,111,66,1,-1,-1,-1
1,15,1861,1015,117,60,1,-1,-1,-1
1,16,2032,1009,115,64,1,-1,-1,-1
1,17,2184,1013,93,46,1,-1,-1,-1
1,18,2386,999,113,60,1,-1,-1,-1
1,19,2240,1004,127,59,1,-1,-1,-1
2,1,53,1047,80,43,1,-1,-1,-1
2,2,172,1044,73,44,1,-1,-1,-1
2,3,336,1045,76,46,1,-1,-1,-1
2,4,423,1043,77,46,1,-1,-1,-1
2,5,924,1040,62,39,1,-1,-1,-1
2,6,986,1031,92,49,1,-1,-1,-1
2,7,1068,1029,84,51,1,-1,-1,-1
2,8,1346,1021,94,56,1,-1,-1,-1
2,9,1517,1018,107,57,1,-1,-1,-1
2,10,1564,1019,89,61,1,-1,-1,-1
2,13,1644,1016,106,57,1,-1,-1,-1
2,14,1751,1009,111,66,1,-1,-1,-1
2,15,1863,1015,116,60,1,-1,-1,-1
2,16,2032,1009,117,63,1,-1,-1,-1
2,17,2184,1012,95,47,1,-1,-1,-1
2,18,2387,999,115,61,1,-1,-1,-1
2,19,2240,1004,126,59,1,-1,-1,-1
3,1,56,1047,81,44,1,-1,-1,-1
3,2,173,1043,74,45,1,-1,-1,-1
3,3,337,1045,76,48,1,-1,-1,-1
3,4,425,1043,77,46,1,-1,-1,-1
3,5,925,1040,63,39,1,-1,-1,-1
3,6,989,1030,92,50,1,-1,-1,-1
3,7,1069,1029,85,51,1,-1,-1,-1
3,8,1348,1023,96,56,1,-1,-1,-1
3,9,1517,1018,108,57,1,-1,-1,-1
3,10,1564,1019,91,61,1,-1,-1,-1
3,13,1645,1016,105,57,1,-1,-1,-1
3,14,1752,1010,111,65,1,-1,-1,-1
3,15,1864,1015,115,59,1,-1,-1,-1
3,16,2033,1009,118,62,1,-1,-1,-1
3,17,2185,1010,96,48,1,-1,-1,-1
3,18,2388,999,116,62,1,-1,-1,-1
3,19,2241,1003,125,58,1,-1,-1,-1
4,1,58,1046,83,44,1,-1,-1,-1
4,2,174,1043,74,45,1,-1,-1,-1
4,3,339,1044,77,49,1,-1,-1,-1
4,4,427,1042,77,46,1,-1,-1,-1
4,5,927,1040,65,39,1,-1,-1,-1
4,6,991,1030,91,50,1,-1,-1,-1
4,7,1071,1029,86,52,1,-1,-1,-1
4,8,1349,1024,97,55,1,-1,-1,-1
4,9,1518,1018,109,56,1,-1,-1,-1
4,10,1564,1018,93,62,1,-1,-1,-1
4,13,1646,1016,104,57,1,-1,-1,-1
4,14,1754,1010,111,65,1,-1,-1,-1
4,15,1866,1015,113,59,1,-1,-1,-1
4,16,2033,1008,120,61,1,-1,-1,-1
4,17,2185,1009,98,49,1,-1,-1,-1
4,18,2388,1000,118,64,1,-1,-1,-1
4,19,2241,1003,123,58,1,-1,-1,-1
5,1,61,1046,84,45,1,-1,-1,-1
5,2,175,1042,75,46,1,-1,-1,-1
5,3,341,1043,78,50,1,-1,-1,-1
5,4,428,1042,77,46,1,-1,-1,-1
5,5,928,1039,66,38,1,-1,-1,-1
5,6,993,1029,90,51,1,-1,-1,-1
5,7,1072,1029,86,52,1,-1,-1,-1
5,8,1351,1025,98,54,1,-1,-1,-1
5,9,1518,1018,110,56,1,-1,-1,-1
5,10,1564,1018,95,62,1,-1,-1,-1
5,13,1647,1016,103,56,1,-1,-1,-1
5,14,1755,1011,111,64,1,-1,-1,-1
5,15,1867,1015,112,58,1,-1,-1,-1
5,16,2034,1008,121,60,1,-1,-1,-1
5,17,2186,1007,99,50,1,-1,-1,-1
5,18,2389,1000,119,65,1,-1,-1,-1
5,19,2242,1002,122,57,1,-1,-1,-1
6,1,63,1046,85,45,1,-1,-1,-1
6,2,176,1042,75,46,1,-1,-1,-1
6,3,342,1043,78,52,1,-1,-1,-1
6,4,430,1041,77,46,1,-1,-1,-1
6,5,929,1039,67,38,1,-1,-1,-1
6,6,996,1029,90,51,1,-1,-1,-1
6,7,1074,1029,87,53,1,-1,-1,-1
6,8,1352,1024,99,55,1,-1,-1,-1
6,9,1518,1018,111,55,1,-1,-1,-1
6,10,1564,1017,97,63,1,-1,-1,-1
6,13,1648,1016,102,56,1,-1,-1,-1
6,14,1756,1011,111,64,1,-1,-1,-1
6,15,1869,1015,111,58,1,-1,-1,-1
6,16,2034,1008,123,59,1,-1,-1,-1
6,17,2186,1006,101,51,1,-1,-1,-1
6,18,2390,1000,121,66,1,-1,-1,-1
6,19,2242,1002,121,57,1,-1,-1,-1
7,1,65,1045,84,46,1,-1,-1,-1
7,2,180,1043,72,45,1,-1,-1,-1
7,3,344,1042,79,53,1,-1,-1,-1
7,4,432,1041,77,46,1,-1,-1,-1
7,5,930,1039,68,38,1,-1,-1,-1
7,6,998,1029,89,51,1,-1,-1,-1
7,7,1075,1029,88,53,1,-1,-1,-1
7,8,1352,1023,100,56,1,-1,-1,-1
7,9,1519,1018,112,55,1,-1,-1,-1
7,10,1564,1017,99,63,1,-1,-1,-1
7,13,1649,1016,101,56,1,-1,-1,-1
7,14,1757,1011,111,64,1,-1,-1,-1
7,15,1870,1015,111,58,1,-1,-1,-1
7,16,2035,1008,123,59,1,-1,-1,-1
7,17,2188,1006,101,50,1,-1,-1,-1
7,18,2391,999,121,66,1,-1,-1,-1
7,19,2244,1001,120,58,1,-1,-1,-1
8,1,68,1045,83,46,1,-1,-1,-1
8,2,185,1044,69,44,1,-1,-1,-1
8,3,347,1042,79,53,1,-1,-1,-1
8,4,434,1040,77,46,1,-1,-1,-1
8,5,932,1039,68,39,1,-1,-1,-1
8,6,1000,1028,88,52,1,-1,-1,-1
8,7,1077,1029,88,52,1,-1,-1,-1
8,8,1353,1023,101,57,1,-1,-1,-1
8,9,1519,1018,113,54,1,-1,-1,-1
8,10,1564,1016,101,64,1,-1,-1,-1
8,13,1651,1015,101,57,1,-1,-1,-1
8,14,1757,1011,112,63,1,-1,-1,-1
8,15,1872,1015,111,57,1,-1,-1,-1
8,16,2036,1008,122,59,1,-1,-1,-1
8,17,2190,1007,101,50,1,-1,-1,-1
8,18,2391,998,121,65,1,-1,-1,-1
8,19,2247,1000,119,59,1,-1,-1,-1
9,1,70,1044,82,47,1,-1,-1,-1
9,2,189,1044,67,42,1,-1,-1,-1
9,3,350,1041,78,53,1,-1,-1,-1
9,4,436,1040,77,46,1,-1,-1,-1
9,5,934,1039,68,39,1,-1,-1,-1
