1,1,447,623,416,302,1,-1,-1,-1
1,2,957,415,406,386,1,-1,-1,-1
1,3,535,929,636,335,1,-1,-1,-1
1,4,1028,764,554,370,1,-1,-1,-1
1,5,1552,469,436,237,1,-1,-1,-1
1,7,107,1129,653,310,1,-1,-1,-1
1,8,1752,871,534,268,1,-1,-1,-1
1,9,1929,468,624,255,1,-1,-1,-1
1,10,1488,285,400,221,1,-1,-1,-1
1,11,785,1330,231,109,1,-1,-1,-1
1,12,957,50,530,276,1,-1,-1,-1
1,13,2106,142,330,230,1,-1,-1,-1
1,14,2048,1169,376,270,1,-1,-1,-1
1,15,1510,62,393,180,1,-1,-1,-1
1,6,820,141,200,269,1,-1,-1,-1
1,46,2446,969,117,136,1,-1,-1,-1
1,47,1191,227,578,198,1,-1,-1,-1
1,17,1888,0,434,190,1,-1,-1,-1
1,18,1711,208,513,293,1,-1,-1,-1
1,19,749,336,670,241,1,-1,-1,-1
1,20,1557,111,476,224,1,-1,-1,-1
1,23,1837,250,558,155,1,-1,-1,-1
1,24,1542,612,224,260,1,-1,-1,-1
2,1,425,613,446,308,1,-1,-1,-1
2,2,947,405,350,412,1,-1,-1,-1
2,3,554,927,629,344,1,-1,-1,-1
2,4,1041,756,522,371,1,-1,-1,-1
2,5,1532,481,452,235,1,-1,-1,-1
2,7,96,1127,620,313,1,-1,-1,-1
2,8,1754,877,514,257,1,-1,-1,-1
2,9,1918,457,606,283,1,-1,-1,-1
2,10,1475,285,381,222,1,-1,-1,-1
2,11,784,1299,206,140,1,-1,-1,-1
2,12,906,46,541,276,1,-1,-1,-1
2,14,2087,137,317,224,1,-1,-1,-1
2,15,1997,1164,478,275,1,-1,-1,-1
2,46,1496,64,389,175,1,-1,-1,-1
2,6,777,161,242,249,1,-1,-1,-1
2,49,2389,962,166,285,1,-1,-1,-1
2,13,1190,239,538,180,1,-1,-1,-1
2,17,1845,2,451,187,1,-1,-1,-1
2,18,1703,206,487,291,1,-1,-1,-1
2,19,712,324,668,258,1,-1,-1,-1
2,20,1544,102,461,237,1,-1,-1,-1
2,23,1813,255,576,147,1,-1,-1,-1
2,24,1535,606,229,258,1,-1,-1,-1
3,1,403,602,476,314,1,-1,-1,-1
3,2,937,394,432,438,1,-1,-1,-1
3,3,575,938,611,350,1,-1,-1,-1
3,4,1054,756,493,376,1,-1,-1,-1
3,5,1512,493,467,233,1,-1,-1,-1
3,7,84,1124,587,315,1,-1,-1,-1
3,8,1755,882,494,245,1,-1,-1,-1
3,9,1906,446,588,311,1,-1,-1,-1
3,10,1462,284,362,222,1,-1,-1,-1
3,11,782,1268,180,171,1,-1,-1,-1
3,12,855,42,552,275,1,-1,-1,-1
3,14,2068,132,303,218,1,-1,-1,-1
